minimum_score,minimum_adx,minimum_rvol,stop_atr,target_r,allow_long,allow_short,starting_capital,ending_capital,net_profit,total_return_pct,trades,win_rate_pct,profit_factor,average_r,max_drawdown_pct,rank_score
90,22,1.2,1.0,1.5,True,False,10000.0,10040.18,40.18,0.4,7,42.86,1.1,0.06,-1.98,47.092000000000006
90,25,1.2,1.0,1.5,True,False,10000.0,10040.18,40.18,0.4,7,42.86,1.1,0.06,-1.98,47.092000000000006
90,30,1.2,1.0,1.5,True,False,10000.0,10040.18,40.18,0.4,7,42.86,1.1,0.06,-1.98,47.092000000000006
80,18,1.2,1.0,2.5,True,True,10000.0,10517.85,517.85,5.18,50,32.0,1.14,0.11,-11.91,46.95
80,30,1.2,1.5,2.0,False,True,10000.0,10080.02,80.02,0.8,11,36.36,1.11,0.09,-3.0,46.522
85,30,1.2,1.5,2.0,False,True,10000.0,10080.02,80.02,0.8,11,36.36,1.11,0.09,-3.0,46.522
80,18,1.5,1.25,2.5,True,False,10000.0,10258.92,258.92,2.59,25,32.0,1.15,0.11,-7.72,46.31
85,18,1.2,1.25,2.5,True,False,10000.0,10258.92,258.92,2.59,25,32.0,1.15,0.11,-7.72,46.31
85,18,1.5,1.25,2.5,True,False,10000.0,10258.92,258.92,2.59,25,32.0,1.15,0.11,-7.72,46.31
90,18,1.5,1.0,1.5,True,True,10000.0,10040.18,40.18,0.4,7,42.86,1.1,0.06,-2.95,46.122
90,22,1.5,1.0,1.5,True,True,10000.0,10040.18,40.18,0.4,7,42.86,1.1,0.06,-2.95,46.122
90,25,1.5,1.0,1.5,True,True,10000.0,10040.18,40.18,0.4,7,42.86,1.1,0.06,-2.95,46.122
90,30,1.5,1.0,1.5,True,True,10000.0,10040.18,40.18,0.4,7,42.86,1.1,0.06,-2.95,46.122
80,22,1.2,1.0,2.5,True,True,10000.0,10414.55,414.55,4.15,44,31.82,1.13,0.1,-10.2,46.013999999999996
80,22,1.5,1.25,2.5,True,True,10000.0,10332.69,332.69,3.33,38,31.58,1.12,0.1,-8.2,45.976
85,22,1.5,1.25,2.5,True,True,10000.0,10332.69,332.69,3.33,38,31.58,1.12,0.1,-8.2,45.976
80,22,1.2,1.25,1.5,True,True,10000.0,10252.21,252.21,2.52,42,42.86,1.1,0.06,-7.4,45.912000000000006
90,18,1.0,1.25,1.5,True,True,10000.0,10087.1,87.1,0.87,14,42.86,1.11,0.06,-4.85,45.51200000000001
90,22,1.0,1.25,1.5,True,True,10000.0,10087.1,87.1,0.87,14,42.86,1.11,0.06,-4.85,45.51200000000001
90,25,1.0,1.25,1.5,True,True,10000.0,10087.1,87.1,0.87,14,42.86,1.11,0.06,-4.85,45.51200000000001
90,30,1.0,1.25,1.5,True,True,10000.0,10087.1,87.1,0.87,14,42.86,1.11,0.06,-4.85,45.51200000000001
80,18,1.0,1.25,2.5,True,True,10000.0,10319.33,319.33,3.19,45,31.11,1.1,0.08,-8.22,44.482000000000006
80,25,1.2,1.5,2.0,False,True,10000.0,10079.47,79.47,0.79,14,35.71,1.09,0.07,-3.94,44.33200000000001
85,25,1.2,1.5,2.0,False,True,10000.0,10079.47,79.47,0.79,14,35.71,1.09,0.07,-3.94,44.33200000000001
85,18,1.0,1.5,1.5,False,True,10000.0,10069.14,69.14,0.69,19,42.11,1.06,0.05,-3.99,43.912
80,25,1.5,1.0,2.5,False,True,10000.0,10074.55,74.55,0.75,13,30.77,1.08,0.07,-2.98,43.874
85,25,1.5,1.0,2.5,False,True,10000.0,10074.55,74.55,0.75,13,30.77,1.08,0.07,-2.98,43.874
80,25,1.5,1.25,2.5,False,True,10000.0,10071.44,71.44,0.71,13,30.77,1.08,0.07,-2.96,43.814
85,25,1.5,1.25,2.5,False,True,10000.0,10071.44,71.44,0.71,13,30.77,1.08,0.07,-2.96,43.814
80,30,1.0,1.5,1.5,False,True,10000.0,10031.99,31.99,0.32,12,41.67,1.05,0.04,-3.48,43.044000000000004
85,30,1.0,1.5,1.5,False,True,10000.0,10031.99,31.99,0.32,12,41.67,1.05,0.04,-3.48,43.044000000000004
80,18,1.0,1.5,2.0,False,True,10000.0,10076.01,76.01,0.76,20,35.0,1.06,0.05,-3.93,42.690000000000005
80,25,1.5,1.5,1.5,False,True,10000.0,10028.49,28.49,0.28,12,41.67,1.04,0.04,-3.47,42.624
85,25,1.5,1.5,1.5,False,True,10000.0,10028.49,28.49,0.28,12,41.67,1.04,0.04,-3.47,42.624
75,18,1.5,1.5,2.0,False,True,10000.0,10070.23,70.23,0.7,20,35.0,1.05,0.05,-4.05,42.1
75,22,1.5,1.5,2.0,False,True,10000.0,10070.23,70.23,0.7,20,35.0,1.05,0.05,-4.05,42.1
75,25,1.0,1.5,2.0,False,True,10000.0,10067.93,67.93,0.68,20,35.0,1.05,0.05,-4.05,42.06
75,25,1.2,1.5,2.0,False,True,10000.0,10067.93,67.93,0.68,20,35.0,1.05,0.05,-4.05,42.06
75,30,1.0,1.5,2.0,False,True,10000.0,10067.93,67.93,0.68,20,35.0,1.05,0.05,-4.05,42.06
75,30,1.2,1.5,2.0,False,True,10000.0,10067.93,67.93,0.68,20,35.0,1.05,0.05,-4.05,42.06
80,30,1.2,1.5,2.5,False,True,10000.0,10033.74,33.74,0.34,10,30.0,1.05,0.05,-2.96,41.47
85,30,1.2,1.5,2.5,False,True,10000.0,10033.74,33.74,0.34,10,30.0,1.05,0.05,-2.96,41.47
80,22,1.2,1.5,2.5,True,True,10000.0,10191.58,191.58,1.92,36,30.56,1.07,0.07,-8.59,40.212
85,22,1.2,1.5,2.5,True,True,10000.0,10191.58,191.58,1.92,36,30.56,1.07,0.07,-8.59,40.212
90,18,1.0,1.5,1.5,False,True,10000.0,9994.22,-5.78,-0.06,5,40.0,0.98,-0.0,-1.97,40.21
90,22,1.0,1.5,1.5,False,True,10000.0,9994.22,-5.78,-0.06,5,40.0,0.98,-0.0,-1.97,40.21
90,25,1.0,1.5,1.5,False,True,10000.0,9994.22,-5.78,-0.06,5,40.0,0.98,-0.0,-1.97,40.21
90,30,1.0,1.5,1.5,False,True,10000.0,9994.22,-5.78,-0.06,5,40.0,0.98,-0.0,-1.97,40.21
90,18,1.5,1.0,1.5,True,False,10000.0,9992.75,-7.25,-0.07,5,40.0,0.98,-0.01,-1.97,39.989999999999995
90,22,1.5,1.0,1.5,True,False,10000.0,9992.75,-7.25,-0.07,5,40.0,0.98,-0.01,-1.97,39.989999999999995
90,25,1.5,1.0,1.5,True,False,10000.0,9992.75,-7.25,-0.07,5,40.0,0.98,-0.01,-1.97,39.989999999999995
90,30,1.5,1.0,1.5,True,False,10000.0,9992.75,-7.25,-0.07,5,40.0,0.98,-0.01,-1.97,39.989999999999995
80,18,1.2,1.25,2.5,True,False,10000.0,10146.22,146.22,1.46,26,30.77,1.08,0.07,-8.63,39.644
80,22,1.2,1.5,2.0,True,True,10000.0,10137.48,137.48,1.37,37,35.14,1.06,0.05,-8.62,39.248000000000005
85,22,1.2,1.5,2.0,True,True,10000.0,10137.48,137.48,1.37,37,35.14,1.06,0.05,-8.62,39.248000000000005
90,18,1.2,1.5,2.0,False,True,10000.0,9996.37,-3.63,-0.04,3,33.33,0.98,-0.0,-1.98,38.906
90,22,1.2,1.5,2.0,False,True,10000.0,9996.37,-3.63,-0.04,3,33.33,0.98,-0.0,-1.98,38.906
90,25,1.2,1.5,2.0,False,True,10000.0,9996.37,-3.63,-0.04,3,33.33,0.98,-0.0,-1.98,38.906
90,30,1.2,1.5,2.0,False,True,10000.0,9996.37,-3.63,-0.04,3,33.33,0.98,-0.0,-1.98,38.906
90,18,1.2,1.25,2.0,False,True,10000.0,9996.03,-3.97,-0.04,3,33.33,0.98,-0.01,-1.97,38.715999999999994
90,22,1.2,1.25,2.0,False,True,10000.0,9996.03,-3.97,-0.04,3,33.33,0.98,-0.01,-1.97,38.715999999999994
90,25,1.2,1.25,2.0,False,True,10000.0,9996.03,-3.97,-0.04,3,33.33,0.98,-0.01,-1.97,38.715999999999994
90,30,1.2,1.25,2.0,False,True,10000.0,9996.03,-3.97,-0.04,3,33.33,0.98,-0.01,-1.97,38.715999999999994
90,18,1.2,1.0,2.0,False,True,10000.0,9995.56,-4.44,-0.04,3,33.33,0.98,-0.01,-1.98,38.705999999999996
90,22,1.2,1.0,2.0,False,True,10000.0,9995.56,-4.44,-0.04,3,33.33,0.98,-0.01,-1.98,38.705999999999996
90,25,1.2,1.0,2.0,False,True,10000.0,9995.56,-4.44,-0.04,3,33.33,0.98,-0.01,-1.98,38.705999999999996
90,30,1.2,1.0,2.0,False,True,10000.0,9995.56,-4.44,-0.04,3,33.33,0.98,-0.01,-1.98,38.705999999999996
90,18,1.0,1.0,1.5,True,True,10000.0,9981.88,-18.12,-0.18,15,40.0,0.98,-0.01,-3.53,38.209999999999994
90,22,1.0,1.0,1.5,True,True,10000.0,9981.88,-18.12,-0.18,15,40.0,0.98,-0.01,-3.53,38.209999999999994
90,25,1.0,1.0,1.5,True,True,10000.0,9981.88,-18.12,-0.18,15,40.0,0.98,-0.01,-3.53,38.209999999999994
90,30,1.0,1.0,1.5,True,True,10000.0,9981.88,-18.12,-0.18,15,40.0,0.98,-0.01,-3.53,38.209999999999994
90,18,1.2,1.0,1.5,True,True,10000.0,9985.04,-14.96,-0.15,10,40.0,0.98,-0.01,-3.94,37.86
90,22,1.2,1.0,1.5,True,True,10000.0,9985.04,-14.96,-0.15,10,40.0,0.98,-0.01,-3.94,37.86
90,25,1.2,1.0,1.5,True,True,10000.0,9985.04,-14.96,-0.15,10,40.0,0.98,-0.01,-3.94,37.86
90,30,1.2,1.0,1.5,True,True,10000.0,9985.04,-14.96,-0.15,10,40.0,0.98,-0.01,-3.94,37.86
80,18,1.0,1.5,1.5,False,True,10000.0,9967.11,-32.89,-0.33,20,40.0,0.97,-0.0,-3.99,37.3
80,30,1.5,1.0,2.0,False,True,10000.0,9984.38,-15.62,-0.16,9,33.33,0.97,-0.01,-2.97,37.12599999999999
85,30,1.5,1.0,2.0,False,True,10000.0,9984.38,-15.62,-0.16,9,33.33,0.97,-0.01,-2.97,37.12599999999999
80,30,1.5,1.25,2.0,False,True,10000.0,9983.97,-16.03,-0.16,9,33.33,0.97,-0.01,-2.98,37.11599999999999
85,30,1.5,1.25,2.0,False,True,10000.0,9983.97,-16.03,-0.16,9,33.33,0.97,-0.01,-2.98,37.11599999999999
80,25,1.0,1.5,1.5,False,True,10000.0,9976.58,-23.42,-0.23,15,40.0,0.97,-0.0,-4.45,37.03999999999999
85,25,1.0,1.5,1.5,False,True,10000.0,9976.58,-23.42,-0.23,15,40.0,0.97,-0.0,-4.45,37.03999999999999
75,25,1.5,1.5,1.5,False,True,10000.0,9972.29,-27.71,-0.28,20,40.0,0.98,-0.0,-4.93,36.809999999999995
75,30,1.5,1.5,1.5,False,True,10000.0,9972.29,-27.71,-0.28,20,40.0,0.98,-0.0,-4.93,36.809999999999995
80,22,1.2,1.25,2.5,True,True,10000.0,10130.89,130.89,1.31,40,30.0,1.04,0.04,-9.13,36.68999999999999
85,22,1.2,1.25,2.5,True,True,10000.0,10130.89,130.89,1.31,40,30.0,1.04,0.04,-9.13,36.68999999999999
90,18,1.5,1.5,2.5,True,True,10000.0,9983.67,-16.33,-0.16,7,28.57,0.97,-0.0,-2.96,36.38399999999999
90,22,1.5,1.5,2.5,True,True,10000.0,9983.67,-16.33,-0.16,7,28.57,0.97,-0.0,-2.96,36.38399999999999
90,25,1.5,1.5,2.5,True,True,10000.0,9983.67,-16.33,-0.16,7,28.57,0.97,-0.0,-2.96,36.38399999999999
90,30,1.5,1.5,2.5,True,True,10000.0,9983.67,-16.33,-0.16,7,28.57,0.97,-0.0,-2.96,36.38399999999999
75,18,1.0,1.5,2.0,False,True,10000.0,9965.9,-34.1,-0.34,21,33.33,0.98,-0.0,-4.05,36.236000000000004
75,18,1.2,1.5,2.0,False,True,10000.0,9965.9,-34.1,-0.34,21,33.33,0.98,-0.0,-4.05,36.236000000000004
75,22,1.0,1.5,2.0,False,True,10000.0,9965.9,-34.1,-0.34,21,33.33,0.98,-0.0,-4.05,36.236000000000004
75,22,1.2,1.5,2.0,False,True,10000.0,9965.9,-34.1,-0.34,21,33.33,0.98,-0.0,-4.05,36.236000000000004
85,22,1.5,1.5,2.0,False,True,10000.0,9978.81,-21.19,-0.21,15,33.33,0.98,-0.0,-4.88,35.66599999999999
80,25,1.2,1.5,2.5,False,True,10000.0,9973.53,-26.47,-0.26,14,28.57,0.97,-0.0,-3.52,35.62399999999999
85,25,1.2,1.5,2.5,False,True,10000.0,9973.53,-26.47,-0.26,14,28.57,0.97,-0.0,-3.52,35.62399999999999
85,18,1.5,1.5,2.0,False,True,10000.0,9976.51,-23.49,-0.23,18,33.33,0.98,-0.0,-4.89,35.616
85,22,1.0,1.5,2.0,False,True,10000.0,9976.81,-23.19,-0.23,18,33.33,0.98,-0.0,-5.82,34.686
90,18,1.0,1.0,2.0,True,True,10000.0,9979.77,-20.23,-0.2,15,33.33,0.98,-0.01,-5.81,34.556
90,22,1.0,1.0,2.0,True,True,10000.0,9979.77,-20.23,-0.2,15,33.33,0.98,-0.01,-5.81,34.556
90,25,1.0,1.0,2.0,True,True,10000.0,9979.77,-20.23,-0.2,15,33.33,0.98,-0.01,-5.81,34.556
90,30,1.0,1.0,2.0,True,True,10000.0,9979.77,-20.23,-0.2,15,33.33,0.98,-0.01,-5.81,34.556
85,18,1.5,1.5,1.5,False,True,10000.0,9922.93,-77.07,-0.77,18,38.89,0.93,-0.03,-3.99,34.198
80,18,1.5,1.25,2.5,True,True,10000.0,10072.85,72.85,0.73,44,29.55,1.02,0.03,-10.94,32.730000000000004
85,18,1.5,1.25,2.5,True,True,10000.0,10072.85,72.85,0.73,44,29.55,1.02,0.03,-10.94,32.730000000000004
80,30,1.0,1.5,2.5,False,True,10000.0,9935.84,-64.16,-0.64,11,27.27,0.92,-0.05,-2.96,32.414
85,30,1.0,1.5,2.5,False,True,10000.0,9935.84,-64.16,-0.64,11,27.27,0.92,-0.05,-2.96,32.414
80,30,1.2,1.25,2.5,False,True,10000.0,9933.58,-66.42,-0.66,11,27.27,0.92,-0.05,-3.06,32.274
85,30,1.2,1.25,2.5,False,True,10000.0,9933.58,-66.42,-0.66,11,27.27,0.92,-0.05,-3.06,32.274
85,18,1.5,1.5,2.5,False,True,10000.0,9925.89,-74.11,-0.74,18,27.78,0.94,-0.03,-4.41,31.965999999999998
80,30,1.2,1.0,2.5,False,True,10000.0,9929.75,-70.25,-0.7,11,27.27,0.91,-0.05,-3.1,31.804000000000002
85,30,1.2,1.0,2.5,False,True,10000.0,9929.75,-70.25,-0.7,11,27.27,0.91,-0.05,-3.1,31.804000000000002
75,18,1.5,1.5,1.5,False,True,10000.0,9875.03,-124.97,-1.25,21,38.1,0.9,-0.05,-4.93,30.690000000000005
75,22,1.5,1.5,1.5,False,True,10000.0,9875.03,-124.97,-1.25,21,38.1,0.9,-0.05,-4.93,30.690000000000005
75,25,1.0,1.5,1.5,False,True,10000.0,9875.14,-124.86,-1.25,21,38.1,0.9,-0.05,-4.93,30.690000000000005
75,25,1.2,1.5,1.5,False,True,10000.0,9875.14,-124.86,-1.25,21,38.1,0.9,-0.05,-4.93,30.690000000000005
75,30,1.0,1.5,1.5,False,True,10000.0,9875.14,-124.86,-1.25,21,38.1,0.9,-0.05,-4.93,30.690000000000005
75,30,1.2,1.5,1.5,False,True,10000.0,9875.14,-124.86,-1.25,21,38.1,0.9,-0.05,-4.93,30.690000000000005
80,18,1.5,1.5,2.0,False,True,10000.0,9879.25,-120.75,-1.21,19,31.58,0.91,-0.05,-4.89,29.856
80,25,1.5,1.25,2.0,False,True,10000.0,9886.22,-113.78,-1.14,13,30.77,0.87,-0.08,-3.03,29.693999999999996
85,25,1.5,1.25,2.0,False,True,10000.0,9886.22,-113.78,-1.14,13,30.77,0.87,-0.08,-3.03,29.693999999999996
85,18,1.2,1.5,2.0,False,True,10000.0,9876.74,-123.26,-1.23,19,31.58,0.9,-0.05,-4.89,29.466
80,25,1.5,1.0,2.0,False,True,10000.0,9882.33,-117.67,-1.18,13,30.77,0.87,-0.09,-3.05,29.394000000000002
85,25,1.5,1.0,2.0,False,True,10000.0,9882.33,-117.67,-1.18,13,30.77,0.87,-0.09,-3.05,29.394000000000002
80,30,1.2,1.5,1.5,False,True,10000.0,9890.55,-109.45,-1.09,11,36.36,0.84,-0.09,-3.48,29.212
85,30,1.2,1.5,1.5,False,True,10000.0,9890.55,-109.45,-1.09,11,36.36,0.84,-0.09,-3.48,29.212
80,25,1.0,1.5,2.5,False,True,10000.0,9878.03,-121.97,-1.22,15,26.67,0.89,-0.07,-3.52,29.124000000000006
85,25,1.0,1.5,2.5,False,True,10000.0,9878.03,-121.97,-1.22,15,26.67,0.89,-0.07,-3.52,29.124000000000006
80,18,1.2,1.25,2.5,True,True,10000.0,9973.77,-26.23,-0.26,45,28.89,0.99,0.0,-10.94,28.967999999999996
85,18,1.2,1.25,2.5,True,True,10000.0,9973.77,-26.23,-0.26,45,28.89,0.99,0.0,-10.94,28.967999999999996
80,22,1.5,1.5,2.0,False,True,10000.0,9881.55,-118.45,-1.18,16,31.25,0.89,-0.06,-4.88,28.960000000000004
80,22,1.0,1.5,2.0,False,True,10000.0,9879.55,-120.45,-1.2,19,31.58,0.91,-0.05,-5.82,28.946000000000005
75,25,1.5,1.0,2.5,False,True,10000.0,9864.05,-135.95,-1.36,22,27.27,0.91,-0.05,-4.94,28.644000000000002
75,30,1.5,1.0,2.5,False,True,10000.0,9864.05,-135.95,-1.36,22,27.27,0.91,-0.05,-4.94,28.644000000000002
80,25,1.2,1.25,2.5,False,True,10000.0,9872.98,-127.02,-1.27,15,26.67,0.88,-0.07,-4.06,28.134000000000004
85,25,1.2,1.25,2.5,False,True,10000.0,9872.98,-127.02,-1.27,15,26.67,0.88,-0.07,-4.06,28.134000000000004
80,18,1.5,1.5,1.5,False,True,10000.0,9823.27,-176.73,-1.77,19,36.84,0.85,-0.08,-3.99,27.988
85,18,1.2,1.5,1.5,False,True,10000.0,9821.97,-178.03,-1.78,19,36.84,0.85,-0.08,-3.99,27.968000000000004
80,25,1.2,1.0,2.5,False,True,10000.0,9870.18,-129.82,-1.3,15,26.67,0.88,-0.08,-4.08,27.854
85,25,1.2,1.0,2.5,False,True,10000.0,9870.18,-129.82,-1.3,15,26.67,0.88,-0.08,-4.08,27.854
85,22,1.5,1.5,2.5,False,True,10000.0,9868.85,-131.15,-1.31,15,26.67,0.88,-0.07,-4.46,27.654000000000003
80,25,1.5,1.25,1.5,False,True,10000.0,9841.51,-158.49,-1.58,14,35.71,0.82,-0.11,-3.95,26.532
85,25,1.5,1.25,1.5,False,True,10000.0,9841.51,-158.49,-1.58,14,35.71,0.82,-0.11,-3.95,26.532
80,18,1.5,1.5,2.5,False,True,10000.0,9828.62,-171.38,-1.71,19,26.32,0.88,-0.08,-4.92,26.124000000000002
85,18,1.0,1.5,2.5,False,True,10000.0,9828.62,-171.38,-1.71,19,26.32,0.88,-0.08,-4.92,26.124000000000002
85,18,1.2,1.5,2.5,False,True,10000.0,9828.97,-171.03,-1.71,19,26.32,0.88,-0.08,-4.92,26.124000000000002
90,18,1.2,1.5,1.5,False,True,10000.0,9946.68,-53.32,-0.53,3,33.33,0.74,-0.17,-1.99,26.116
90,22,1.2,1.5,1.5,False,True,10000.0,9946.68,-53.32,-0.53,3,33.33,0.74,-0.17,-1.99,26.116
90,25,1.2,1.5,1.5,False,True,10000.0,9946.68,-53.32,-0.53,3,33.33,0.74,-0.17,-1.99,26.116
90,30,1.2,1.5,1.5,False,True,10000.0,9946.68,-53.32,-0.53,3,33.33,0.74,-0.17,-1.99,26.116
75,25,1.5,1.5,2.5,False,True,10000.0,9815.21,-184.79,-1.85,19,26.32,0.87,-0.08,-4.44,25.973999999999997
75,30,1.5,1.5,2.5,False,True,10000.0,9815.21,-184.79,-1.85,19,26.32,0.87,-0.08,-4.44,25.973999999999997
80,25,1.5,1.0,1.5,False,True,10000.0,9831.57,-168.43,-1.68,14,35.71,0.81,-0.12,-4.02,25.712000000000003
85,25,1.5,1.0,1.5,False,True,10000.0,9831.57,-168.43,-1.68,14,35.71,0.81,-0.12,-4.02,25.712000000000003
90,18,1.2,1.25,1.5,False,True,10000.0,9946.45,-53.55,-0.54,3,33.33,0.73,-0.18,-1.98,25.555999999999997
90,22,1.2,1.25,1.5,False,True,10000.0,9946.45,-53.55,-0.54,3,33.33,0.73,-0.18,-1.98,25.555999999999997
90,25,1.2,1.25,1.5,False,True,10000.0,9946.45,-53.55,-0.54,3,33.33,0.73,-0.18,-1.98,25.555999999999997
90,30,1.2,1.25,1.5,False,True,10000.0,9946.45,-53.55,-0.54,3,33.33,0.73,-0.18,-1.98,25.555999999999997
90,18,1.2,1.0,1.5,False,True,10000.0,9945.87,-54.13,-0.54,3,33.33,0.73,-0.18,-1.99,25.546
90,22,1.2,1.0,1.5,False,True,10000.0,9945.87,-54.13,-0.54,3,33.33,0.73,-0.18,-1.99,25.546
90,25,1.2,1.0,1.5,False,True,10000.0,9945.87,-54.13,-0.54,3,33.33,0.73,-0.18,-1.99,25.546
90,30,1.2,1.0,1.5,False,True,10000.0,9945.87,-54.13,-0.54,3,33.33,0.73,-0.18,-1.99,25.546
80,25,1.2,1.5,1.5,False,True,10000.0,9831.25,-168.75,-1.69,14,35.71,0.81,-0.11,-4.45,25.462000000000003
85,25,1.2,1.5,1.5,False,True,10000.0,9831.25,-168.75,-1.69,14,35.71,0.81,-0.11,-4.45,25.462000000000003
75,18,1.0,1.5,1.5,False,True,10000.0,9775.48,-224.52,-2.25,22,36.36,0.84,-0.09,-4.93,25.442
75,18,1.2,1.5,1.5,False,True,10000.0,9775.48,-224.52,-2.25,22,36.36,0.84,-0.09,-4.93,25.442
75,22,1.0,1.5,1.5,False,True,10000.0,9775.48,-224.52,-2.25,22,36.36,0.84,-0.09,-4.93,25.442
75,22,1.2,1.5,1.5,False,True,10000.0,9775.48,-224.52,-2.25,22,36.36,0.84,-0.09,-4.93,25.442
85,18,1.5,1.0,1.5,False,True,10000.0,9771.81,-228.19,-2.28,22,36.36,0.84,-0.1,-5.9,24.212000000000003
80,18,1.2,1.5,2.0,False,True,10000.0,9777.08,-222.92,-2.23,20,30.0,0.84,-0.1,-4.89,24.049999999999997
80,30,1.0,1.25,2.5,False,True,10000.0,9836.54,-163.46,-1.63,12,25.0,0.82,-0.13,-4.01,23.83
85,30,1.0,1.25,2.5,False,True,10000.0,9836.54,-163.46,-1.63,12,25.0,0.82,-0.13,-4.01,23.83
75,18,1.5,1.0,2.5,False,True,10000.0,9765.78,-234.22,-2.34,23,26.09,0.86,-0.1,-4.94,23.697999999999997
75,22,1.5,1.0,2.5,False,True,10000.0,9765.78,-234.22,-2.34,23,26.09,0.86,-0.1,-4.94,23.697999999999997
80,30,1.0,1.0,2.5,False,True,10000.0,9830.89,-169.11,-1.69,12,25.0,0.81,-0.13,-4.06,23.310000000000002
85,30,1.0,1.0,2.5,False,True,10000.0,9830.89,-169.11,-1.69,12,25.0,0.81,-0.13,-4.06,23.310000000000002
85,18,1.5,1.0,2.0,False,True,10000.0,9767.67,-232.33,-2.32,20,30.0,0.83,-0.11,-5.01,23.199999999999996
75,25,1.0,1.0,2.5,False,True,10000.0,9767.32,-232.68,-2.33,23,26.09,0.86,-0.1,-5.88,22.778
75,25,1.2,1.0,2.5,False,True,10000.0,9767.32,-232.68,-2.33,23,26.09,0.86,-0.1,-5.88,22.778
75,30,1.0,1.0,2.5,False,True,10000.0,9767.32,-232.68,-2.33,23,26.09,0.86,-0.1,-5.88,22.778
75,30,1.2,1.0,2.5,False,True,10000.0,9767.32,-232.68,-2.33,23,26.09,0.86,-0.1,-5.88,22.778
80,30,1.5,1.25,1.5,False,True,10000.0,9839.87,-160.13,-1.6,9,33.33,0.73,-0.17,-3.03,22.586000000000002
85,30,1.5,1.25,1.5,False,True,10000.0,9839.87,-160.13,-1.6,9,33.33,0.73,-0.17,-3.03,22.586000000000002
80,30,1.5,1.0,1.5,False,True,10000.0,9838.99,-161.01,-1.61,9,33.33,0.73,-0.18,-3.04,22.356000000000005
85,30,1.5,1.0,1.5,False,True,10000.0,9838.99,-161.01,-1.61,9,33.33,0.73,-0.18,-3.04,22.356000000000005
80,18,1.2,1.5,1.5,False,True,10000.0,9724.68,-275.32,-2.75,20,35.0,0.78,-0.13,-3.99,22.21
85,22,1.2,1.5,2.0,False,True,10000.0,9787.55,-212.45,-2.12,17,29.41,0.82,-0.12,-5.82,22.122000000000003
85,22,1.5,1.25,2.5,False,True,10000.0,9784.2,-215.8,-2.16,16,25.0,0.82,-0.13,-4.95,21.83
80,25,1.0,1.25,2.5,False,True,10000.0,9782.92,-217.08,-2.17,16,25.0,0.82,-0.13,-4.97,21.79
85,25,1.0,1.25,2.5,False,True,10000.0,9782.92,-217.08,-2.17,16,25.0,0.82,-0.13,-4.97,21.79
80,22,1.5,1.5,2.5,False,True,10000.0,9769.19,-230.81,-2.31,16,25.0,0.81,-0.13,-4.46,21.669999999999998
80,25,1.0,1.0,2.5,False,True,10000.0,9773.24,-226.76,-2.27,16,25.0,0.81,-0.13,-5.04,21.17
85,22,1.5,1.0,2.5,False,True,10000.0,9772.88,-227.12,-2.27,16,25.0,0.81,-0.13,-5.04,21.17
85,25,1.0,1.0,2.5,False,True,10000.0,9773.24,-226.76,-2.27,16,25.0,0.81,-0.13,-5.04,21.17
75,18,1.5,1.5,2.5,False,True,10000.0,9717.93,-282.07,-2.82,20,25.0,0.81,-0.13,-4.98,20.13
75,22,1.5,1.5,2.5,False,True,10000.0,9717.93,-282.07,-2.82,20,25.0,0.81,-0.13,-4.98,20.13
75,25,1.0,1.5,2.5,False,True,10000.0,9715.66,-284.34,-2.84,20,25.0,0.81,-0.13,-5.0,20.07
75,25,1.2,1.5,2.5,False,True,10000.0,9715.66,-284.34,-2.84,20,25.0,0.81,-0.13,-5.0,20.07
75,30,1.0,1.5,2.5,False,True,10000.0,9715.66,-284.34,-2.84,20,25.0,0.81,-0.13,-5.0,20.07
75,30,1.2,1.5,2.5,False,True,10000.0,9715.66,-284.34,-2.84,20,25.0,0.81,-0.13,-5.0,20.07
80,18,1.2,1.5,2.5,False,True,10000.0,9729.31,-270.69,-2.71,20,25.0,0.82,-0.13,-5.88,19.8
80,18,1.0,1.5,2.5,False,True,10000.0,9728.96,-271.04,-2.71,20,25.0,0.82,-0.13,-5.89,19.79
80,18,1.5,1.0,1.5,False,True,10000.0,9675.13,-324.87,-3.25,23,34.78,0.78,-0.14,-5.9,19.055999999999997
80,30,1.2,1.25,2.0,False,True,10000.0,9784.74,-215.26,-2.15,11,27.27,0.73,-0.19,-4.05,18.854
85,30,1.2,1.25,2.0,False,True,10000.0,9784.74,-215.26,-2.15,11,27.27,0.73,-0.19,-4.05,18.854
80,30,1.2,1.0,2.0,False,True,10000.0,9783.08,-216.92,-2.17,11,27.27,0.73,-0.19,-4.07,18.794
85,30,1.2,1.0,2.0,False,True,10000.0,9783.08,-216.92,-2.17,11,27.27,0.73,-0.19,-4.07,18.794
75,18,1.0,1.0,2.5,False,True,10000.0,9670.64,-329.36,-3.29,24,25.0,0.82,-0.13,-5.88,18.639999999999997
75,18,1.2,1.0,2.5,False,True,10000.0,9670.64,-329.36,-3.29,24,25.0,0.82,-0.13,-5.88,18.639999999999997
75,22,1.0,1.0,2.5,False,True,10000.0,9670.64,-329.36,-3.29,24,25.0,0.82,-0.13,-5.88,18.639999999999997
75,22,1.2,1.0,2.5,False,True,10000.0,9670.64,-329.36,-3.29,24,25.0,0.82,-0.13,-5.88,18.639999999999997
